11	80	10000
12	70	10000
12	86	10000
13	79	10000
13	86	10000
13	90	10000
13	92	10000
13	100	10000
13	115	10000
13	124	10000
13	131	10000
14	28	10000
14	56	10000
14	87	20000
14	113	10000
14	120	10000
14	127	10000
14	140	10000
15	25	10000
15	33	10000
15	102	10000
15	104	10000
15	130	10000
15	144	10000
16	75	10000
16	100	10000
16	112	10000
16	124	10000
16	137	10000
16	141	20000
16	149	10000
16	178	10000
16	193	10000
16	208	10000
17	78	10000
17	92	10000
17	105	10000
17	135	10000
17	150	20000
17	164	10000
17	187	10000
17	219	10000
17	222	10000
17	228	10000
18	36	10000
18	47	20000
18	76	20000
18	86	10000
18	101	20000
18	102	20000
18	140	20000
18	138	10000
18	176	10000
18	210	20000
18	235	10000
18	244	20000
18	264	20000
19	83	20000
19	114	10000
19	120	20000
19	139	10000
19	148	20000
19	177	10000
19	219	10000
19	240	20000
19	270	10000
19	274	10000
19	293	20000
20	73	20000
20	111	20000
20	150	20000
20	216	20000
20	238	20000
20	292	20000
20	311	20000
20	331	20000
21	81	20000
21	87	20000
21	108	20000
21	187	20000
21	201	20000
21	251	20000
21	245	20000
21	263	20000
21	313	10000
21	331	20000
21	332	20000
21	372	20000
22	68	10000
22	124	20000
22	154	20000
22	204	20000
22	215	20000
22	234	20000
22	285	20000
22	294	20000
22	334	20000
22	371	20000
22	389	10000
23	149	20000
23	167	30000
23	258	20000
23	261	30000
23	304	20000
23	315	20000
23	326	20000
23	360	10000
23	386	30000
23	400	30000
23	439	30000
24	74	20000
24	154	20000
24	261	20000
24	285	30000
24	335	20000
24	376	10000
24	394	30000
24	394	30000
24	447	30000
24	455	10000
24	493	30000
25	125	20000
25	151	20000
25	174	30000
25	243	30000
25	290	30000
25	343	30000
25	353	10000
25	407	30000
25	414	10000
25	453	30000
25	478	10000
25	513	10000
25	530	20000
26	240	10000
26	335	20000
26	353	10000
26	388	20000
26	434	40000
26	476	40000
26	484	30000
26	511	10000
26	544	10000
26	576	30000
27	208	40000
27	258	30000
27	311	20000
27	413	10000
27	420	40000
27	458	30000
27	496	20000
27	575	10000
27	586	40000
27	623	40000
28	153	30000
28	279	30000
28	390	40000
28	427	40000
28	450	40000
28	487	30000
28	512	40000
28	559	30000
28	568	30000
28	617	30000
28	643	20000
28	672	40000
29	235	30000
29	293	40000
29	376	40000
29	436	30000
29	521	40000
29	553	40000
29	564	40000
29	620	40000
29	682	10000
29	731	40000
30	190	40000
30	267	10000
30	323	40000
30	369	30000
30	375	10000
30	466	10000
30	499	40000
30	535	50000
30	591	40000
30	622	50000
30	672	40000
30	707	40000
30	750	40000
30	778	50000
31	121	30000
31	186	40000
31	270	40000
31	284	40000
31	340	50000
31	365	40000
31	469	40000
31	500	10000
31	538	10000
31	597	20000
31	622	40000
31	662	40000
31	764	40000
31	794	50000
31	834	50000
32	211	40000
32	261	40000
32	316	10000
32	383	50000
32	406	40000
32	457	50000
32	483	40000
32	520	40000
32	623	40000
32	619	50000
32	695	50000
32	727	60000
32	766	50000
32	802	60000
32	848	60000
32	898	20000
33	100	40000
33	144	40000
33	189	40000
33	234	50000
33	311	10000
33	386	10000
33	435	10000
33	512	40000
33	597	60000
33	635	50000
33	669	40000
33	712	20000
33	757	50000
33	815	20000
33	853	50000
33	947	50000
34	89	50000
34	202	50000
34	253	50000
34	298	40000
34	325	50000
34	387	20000
34	448	50000
34	525	50000
34	560	10000
34	600	10000
34	654	40000
34	773	50000
34	801	20000
34	858	20000
34	927	20000
34	957	40000
34	1010	50000
35	212	60000
35	254	50000
35	331	50000
35	366	60000
35	425	10000
35	470	60000
35	534	60000
35	563	50000
35	627	60000
35	672	50000
35	734	20000
35	824	20000
35	872	20000
35	907	70000
36	94	50000
36	214	60000
36	307	60000
36	389	10000
36	535	60000
36	543	60000
36	623	60000
36	659	10000
36	722	70000
36	794	50000
36	866	70000
36	911	60000
36	980	60000
36	1026	20000
36	1089	70000
36	1134	70000
37	279	50000
37	521	60000
37	620	60000
37	670	10000
37	723	70000
37	801	20000
37	848	80000
37	871	60000
37	963	60000
37	1022	60000
37	1108	20000
37	1152	80000
37	1217	10000
38	193	10000
38	228	60000
38	358	70000
38	408	60000
38	503	60000
38	558	70000
38	640	10000
38	709	80000
38	747	70000
38	824	80000
38	961	90000
38	1031	60000
38	1070	60000
38	1157	80000
38	1217	20000
39	199	10000
39	277	70000
39	374	70000
39	522	10000
39	590	20000
39	680	70000
39	730	60000
39	817	80000
39	858	60000
39	936	20000
39	1000	70000
39	1086	70000
39	1167	10000
39	1206	20000
39	1280	90000
39	1355	20000
40	371	10000
40	417	10000
40	490	20000
40	531	20000
40	612	80000
40	689	80000
40	771	70000
40	847	80000
40	998	20000
40	1068	80000
40	1162	90000
40	1197	80000
40	1355	10000
40	1433	60000
41	144	80000
41	222	80000
41	274	80000
41	366	80000
41	448	80000
41	509	70000
41	568	90000
41	671	100000
41	745	90000
41	803	10000
41	885	80000
41	937	20000
41	1183	90000
41	1271	100000
41	1348	100000
41	1421	90000
41	1501	110000
42	144	80000
42	315	10000
42	404	80000
42	455	20000
42	523	20000
42	594	100000
42	663	90000
42	827	80000
42	830	90000
42	962	80000
42	1009	100000
42	1108	100000
42	1138	100000
42	1257	90000
42	1335	100000
42	1420	120000
42	1506	10000
42	1574	110000
43	410	90000
43	452	80000
43	560	20000
43	639	20000
43	727	100000
43	755	10000
43	896	10000
43	951	90000
43	1058	80000
43	1147	10000
43	1209	90000
43	1326	20000
43	1412	100000
43	1500	90000
43	1579	90000
43	1652	40000
44	254	100000
44	444	100000
44	501	90000
44	575	20000
44	698	20000
44	760	20000
44	868	90000
44	934	10000
44	1028	100000
44	1141	40000
44	1215	10000
44	1313	30000
44	1365	120000
44	1508	10000
44	1565	100000
44	1642	90000
44	1737	10000
45	235	100000
45	368	100000
45	565	100000
45	593	20000
45	724	100000
45	797	110000
45	896	100000
45	967	110000
45	1104	100000
45	1204	20000
45	1248	130000
45	1359	30000
45	1456	30000
45	1511	100000
45	1648	40000
45	1747	100000
45	1824	110000
46	158	100000
46	320	100000
46	468	10000
46	566	100000
46	700	10000
46	781	120000
46	828	120000
46	944	20000
46	986	120000
46	1115	20000
46	1218	120000
46	1293	120000
46	1466	10000
46	1532	10000
46	1624	140000
46	1711	10000
46	1798	20000
46	1920	40000
47	70	100000
47	144	100000
47	276	100000
47	370	120000
47	489	10000
47	577	10000
47	655	110000
47	770	20000
47	863	10000
47	978	20000
47	1120	130000
47	1189	130000
47	1269	110000
47	1355	150000
47	1497	110000
47	1594	120000
47	1688	10000
47	1780	20000
47	1902	140000
47	1991	30000
48	287	120000
48	375	20000
48	504	20000
48	554	10000
48	711	20000
48	822	130000
48	922	110000
48	989	20000
48	1139	140000
48	1235	10000
48	1441	140000
48	1538	10000
48	1678	40000
48	1774	110000
48	1873	140000
48	1978	140000
48	2075	140000
49	162	10000
49	292	10000
49	396	10000
49	587	120000
49	735	120000
49	853	130000
49	964	130000
49	1068	130000
49	1191	110000
49	1274	140000
49	1399	150000
49	1497	130000
49	1627	140000
49	1717	180000
49	1875	40000
49	1944	160000
49	2062	160000
49	2165	40000
50	168	10000
50	343	120000
50	420	10000
50	582	10000
50	667	10000
50	762	10000
50	858	20000
50	1026	10000
50	1158	120000
50	1222	20000
50	1332	150000
50	1481	110000
50	1561	150000
50	1691	170000
50	1800	140000
50	1920	20000
50	2043	120000
50	2155	40000
50	2274	40000
51	79	10000
51	207	10000
51	318	10000
51	396	20000
51	559	10000
51	664	10000
51	786	20000
51	962	140000
51	1020	140000
51	1173	150000
51	1277	140000
51	1384	30000
51	1522	20000
51	1619	30000
51	1733	140000
51	1892	170000
51	1980	40000
51	2142	30000
51	2226	140000
51	2348	40000
52	79	10000
52	213	10000
52	430	10000
52	600	140000
52	687	140000
52	815	10000
52	973	160000
52	1120	160000
52	1160	140000
52	1404	20000
52	1455	160000
52	1568	160000
52	1703	40000
52	1813	40000
52	1957	160000
52	2068	170000
52	2217	180000
52	2330	160000
52	2451	160000
53	78	10000
53	212	10000
53	336	140000
53	563	150000
53	713	160000
53	828	20000
53	989	160000
53	1100	150000
53	1248	160000
53	1383	20000
53	1508	30000
53	1629	140000
53	1766	150000
53	1897	140000
53	2045	190000
53	2173	180000
53	2291	40000
53	2436	160000
53	2521	190000
54	355	20000
54	483	10000
54	624	20000
54	787	170000
54	873	20000
54	1004	170000
54	1137	180000
54	1292	160000
54	1430	180000
54	1575	30000
54	1650	30000
54	1859	210000
54	1969	170000
54	2278	40000
54	2377	30000
54	2502	200000
54	2640	50000
55	79	10000
55	232	10000
55	354	160000
55	511	170000
55	682	170000
55	784	10000
55	960	170000
55	1059	180000
55	1209	190000
55	1385	10000
55	1501	200000
55	1622	40000
55	1779	200000
55	1883	180000
55	2018	40000
55	2154	10000
55	2317	150000
55	2506	40000
55	2611	40000
55	2742	180000
56	243	10000
56	373	180000
56	554	180000
56	702	20000
56	827	170000
56	970	180000
56	1137	20000
56	1196	190000
56	1439	10000
56	1580	200000
56	1661	190000
56	1801	190000
56	1935	40000
56	2131	200000
56	2296	50000
56	2424	30000
56	2554	220000
56	2733	30000
56	2851	200000
57	77	10000
57	234	180000
57	360	10000
57	551	10000
57	640	180000
57	836	20000
57	1002	200000
57	1133	180000
57	1273	180000
57	1441	20000
57	1605	240000
57	1725	200000
57	1853	30000
57	2070	220000
57	2202	230000
57	2374	200000
57	2522	40000
57	2650	200000
57	2818	50000
57	2958	180000
58	85	10000
58	417	180000
58	547	20000
58	744	200000
58	851	200000
58	1060	30000
58	1154	10000
58	1372	200000
58	1518	40000
58	1685	210000
58	1791	200000
58	1966	50000
58	2098	230000
58	2297	50000
58	2419	240000
58	2588	250000
58	2764	190000
58	2909	230000
58	3075	50000
59	94	10000
59	250	190000
59	415	10000
59	608	20000
59	722	20000
59	946	230000
59	1099	10000
59	1252	220000
59	1351	20000
59	1570	220000
59	1723	240000
59	1923	50000
59	1983	230000
59	2156	200000
59	2333	30000
59	2512	190000
59	2691	240000
59	2869	240000
59	2987	250000
59	3163	50000
60	95	10000
60	269	10000
60	399	20000
60	590	20000
60	749	20000
60	897	210000
60	1107	20000
60	1265	10000
60	1399	20000
60	1678	50000
60	1802	200000
60	1946	30000
60	2124	240000
60	2288	10000
60	2429	30000
60	2603	240000
60	2792	40000
60	2943	250000
60	3103	300000
60	3270	200000
61	99	200000
61	246	10000
61	444	220000
61	609	210000
61	825	230000
61	968	220000
61	1139	230000
61	1324	220000
61	1445	230000
61	1711	60000
61	1864	30000
61	1941	220000
61	2218	240000
61	2375	260000
61	2544	270000
61	2659	40000
61	2884	210000
61	3054	10000
61	3228	290000
61	3424	280000
62	96	10000
62	277	10000
62	465	220000
62	614	220000
62	821	230000
62	1024	220000
62	1166	20000
62	1334	220000
62	1550	10000
62	1703	10000
62	1890	30000
62	2059	220000
62	2311	280000
62	2410	250000
62	2613	250000
62	2765	30000
62	2955	40000
62	3174	250000
62	3330	50000
62	3511	10000
63	99	10000
63	278	10000
63	516	10000
63	692	240000
63	790	240000
63	1075	270000
63	1151	40000
63	1406	20000
63	1566	40000
63	1796	250000
63	1971	30000
63	2093	290000
63	2357	290000
63	2543	40000
63	2717	40000
63	2922	60000
63	3062	60000
63	3233	230000
63	3443	310000
63	3642	50000
64	90	20000
64	298	20000
64	491	250000
64	668	260000
64	855	260000
64	1033	260000
64	1276	30000
64	1439	280000
64	1687	30000
64	1800	280000
64	2021	60000
64	2176	30000
64	2413	290000
64	2626	260000
64	2827	10000
64	2946	290000
64	3222	250000
64	3390	290000
64	3573	10000
64	3771	40000
65	114	20000
65	311	20000
65	522	250000
65	676	260000
65	933	260000
65	1132	270000
65	1262	20000
65	1490	30000
65	1662	280000
65	1881	60000
65	2108	40000
65	2273	40000
65	2460	40000
65	2678	70000
65	2860	70000
65	3138	50000
65	3269	60000
65	3465	40000
65	3699	300000
65	3886	60000
66	112	20000
66	318	20000
66	513	20000
66	735	280000
66	940	20000
66	1087	260000
66	1282	30000
66	1566	290000
66	1750	290000
66	1906	280000
66	2208	50000
66	2354	290000
66	2487	40000
66	2758	50000
66	2969	50000
66	3155	40000
66	3399	300000
66	3581	300000
66	3783	260000
66	4015	270000
67	109	10000
67	327	20000
67	525	290000
67	737	280000
67	983	300000
67	1144	300000
67	1316	310000
67	1589	40000
67	1809	50000
67	2018	60000
67	2201	40000
67	2435	350000
67	2658	10000
67	2835	310000
67	3040	310000
67	3322	330000
67	3501	310000
67	3680	360000
67	3893	70000
67	4113	360000
68	117	20000
68	297	20000
68	539	10000
68	737	310000
68	968	310000
68	1186	320000
68	1392	320000
68	1635	310000
68	1837	340000
68	2073	50000
68	2253	20000
68	2488	300000
68	2726	360000
68	2980	330000
68	3191	40000
68	3424	360000
68	3595	280000
68	3779	40000
68	4039	360000
68	4260	60000
69	113	20000
69	328	10000
69	564	320000
69	766	30000
69	1026	330000
69	1227	40000
69	1426	350000
69	1656	360000
69	1936	340000
69	2163	20000
69	2396	380000
69	2539	10000
69	2796	350000
69	3083	10000
69	3281	20000
69	3470	80000
69	3715	300000
69	3898	390000
69	4181	340000
69	4371	310000
70	114	10000
70	359	20000
70	594	320000
70	788	320000
70	1057	310000
70	1288	40000
70	1545	340000
70	1751	340000
70	1947	320000
70	2246	350000
70	2459	380000
70	2688	40000
70	2895	380000
70	3120	40000
70	3373	310000
70	3608	340000
70	3788	40000
70	4025	380000
70	4278	100000
70	4508	400000
71	114	20000
71	343	20000
71	620	20000
71	830	330000
71	1065	40000
71	1312	30000
71	1583	350000
71	1819	360000
71	2018	350000
71	2205	40000
71	2440	410000
71	2699	50000
71	3022	10000
71	3190	350000
71	3449	20000
71	3692	50000
71	3911	400000
71	4170	350000
71	4425	90000
71	4657	320000
72	113	10000
72	361	20000
72	646	350000
72	874	20000
72	1116	40000
72	1419	40000
72	1602	380000
72	1801	40000
72	2031	340000
72	2319	370000
72	2595	70000
72	2820	20000
72	3002	20000
